timestamp msgid x y z
10:22.135 32 1.588046 3.682872 -9.829233
10:23.087 32 1.575443 3.743454 -9.834553
10:24.030 32 1.561399 3.802595 -9.839772
10:25.013 32 1.355686 5.000954 -9.845196
10:25.981 32 1.376501 5.029254 -9.865942
10:27.809 32 1.377886 5.030007 -9.866288
10:28.766 32 1.378769 5.030005 -9.866045
10:29.530 32 1.379383 5.029726 -9.866348
10:30.676 32 1.379189 5.029403 -9.866653
10:30.864 32 1.363969 5.132408 -9.927347
10:32.381 32 1.354202 5.165909 -9.974487
10:33.943 32 1.354285 5.167113 -9.980340
10:34.817 32 1.354557 5.167979 -9.986841
10:35.517 32 1.354703 5.168539 -9.994241
10:36.705 32 1.354772 5.168676 -10.003011
10:37.551 32 -0.009226 4.650843 -11.248483
10:39.120 32 -0.060494 4.630289 -11.238813
10:40.058 32 -0.106758 4.610146 -11.230262
10:40.899 32 -0.141508 4.589698 -11.224159
10:42.052 32 -0.181386 4.563444 -11.220361
10:43.008 32 -0.214305 4.530353 -11.217610
10:43.762 32 -0.242578 4.489123 -11.215303
10:44.996 32 -0.266720 4.439783 -11.212863
10:45.981 32 -0.283259 4.383240 -11.208682
10:46.739 32 -0.301957 4.324072 -11.204392
10:48.374 32 -0.770342 2.057106 -9.282571
10:49.327 32 -0.776324 2.041989 -9.387959
10:51.078 32 -0.776985 2.040042 -9.416743
10:51.940 32 -0.777577 2.038248 -9.448660
10:52.828 32 -0.777943 2.036605 -9.483438
10:53.941 32 -0.778406 2.034856 -9.520768
10:54.861 32 0.775684 2.656273 -8.883674
10:56.251 32 0.808185 2.626680 -8.774899
10:57.659 32 0.818017 2.618068 -8.741550
10:58.630 32 0.825641 2.611510 -8.714652
10:59.763 32 0.834920 2.603784 -8.680438
11:01.160 32 0.927200 2.414778 -4.676166
11:02.377 32 0.925282 2.406471 -4.618999
11:03.363 32 0.927061 2.392444 -4.531991
11:04.213 32 0.933091 2.377763 -4.436697
11:05.361 32 0.936822 2.375273 -4.348364
11:06.390 32 0.940565 2.373124 -4.253045
11:07.298 32 0.939002 2.513713 -1.788951
11:08.300 32 0.928344 2.509719 -1.798967
11:10.105 32 0.927302 2.510223 -1.800179
11:11.187 32 0.926678 2.510745 -1.801375
11:12.008 32 0.926356 2.510700 -1.802136
11:13.199 32 0.925535 2.509641 -1.802697
11:14.082 32 0.782559 2.516876 -1.724495
11:14.934 32 0.780757 2.517926 -1.721470
11:16.356 32 0.780187 2.518356 -1.720445
11:17.241 32 0.779347 2.519231 -1.718761
11:18.342 32 0.776651 2.516917 -1.716009
11:19.281 32 0.774604 2.515131 -1.713667
11:20.196 32 0.772155 2.513591 -1.710141
11:21.165 32 0.769478 2.512229 -1.706335
11:22.109 32 0.767410 2.511203 -1.702648
11:22.264 32 0.648842 2.721004 -1.499133
11:23.255 32 0.640249 2.733735 -1.494240
11:24.957 32 0.639317 2.735889 -1.494057
11:25.799 32 0.638570 2.737817 -1.494046
11:26.623 32 0.636674 2.739248 -1.493757
11:27.656 32 0.635381 2.740261 -1.493602
11:28.669 32 0.510862 3.013746 -1.560730
11:29.409 32 0.508931 3.018005 -1.560277
11:30.900 32 0.507809 3.021126 -1.559765
11:31.755 32 0.507376 3.024678 -1.559675
11:32.859 32 0.507317 3.027952 -1.559308
11:33.732 32 0.506854 3.031862 -1.559366
11:34.594 32 0.506351 3.035468 -1.559205
11:35.304 32 0.550216 3.242654 -1.771515
11:36.270 32 0.554096 3.245281 -1.781745
11:37.943 32 0.554258 3.245220 -1.782377
11:38.820 32 0.554386 3.245163 -1.782865
11:39.576 32 0.554400 3.245431 -1.783571
11:40.641 32 0.554280 3.245983 -1.784257
11:41.885 32 0.479071 3.346193 -2.063017
11:42.721 32 0.454841 3.352754 -2.091903
11:44.464 32 0.444251 3.355238 -2.107378
11:45.546 32 0.435405 3.358306 -2.125988
11:46.307 32 0.428104 3.360879 -2.143408
11:47.763 32 0.440790 2.513031 -3.626874
11:49.331 32 0.361229 2.378449 -3.640070
11:50.213 32 0.276038 2.246277 -3.654175
11:51.279 32 0.187285 2.117354 -3.671904
11:52.182 32 0.074608 1.960339 -3.698955
11:53.090 32 -0.045802 1.798731 -3.729262
11:54.933 32 -4.974941 -9.629240 -5.903840
11:56.108 32 -4.880023 -9.628280 -6.698599
11:57.857 32 -4.872013 -9.618092 -6.765213
11:58.830 32 -4.860859 -9.603694 -6.852197
11:59.632 32 -4.852184 -9.592145 -6.916431
12:01.081 32 -2.967029 -3.424654 -11.610706
12:02.638 32 -2.900578 -3.256377 -11.628841
12:03.552 32 -2.835257 -3.093250 -11.648787
12:04.250 32 -2.771490 -2.934592 -11.669167
12:05.517 32 -2.717441 -2.795218 -11.684389
12:06.585 32 1.998533 3.763908 -9.672065
12:07.574 32 2.098844 3.895199 -9.563118
12:09.025 32 2.142147 3.950366 -9.513208
12:10.298 32 2.177015 3.997353 -9.471574
12:11.095 32 2.217932 4.056598 -9.422534
12:12.012 32 2.257181 4.110483 -9.374630
12:12.743 32 2.680034 4.494102 -9.479813
12:14.304 32 2.678850 4.411682 -9.513187
12:15.296 32 2.674232 4.331065 -9.546108
12:16.414 32 2.668962 4.243580 -9.578112
12:17.175 32 2.665733 4.164726 -9.610872
12:18.195 32 2.662908 4.097490 -9.639113
12:18.561 32 -3.179163 -1.853398 -11.169867
12:19.653 32 -3.275348 -2.016582 -11.180965
12:20.589 32 -3.346463 -2.151738 -11.187110
12:22.050 32 -3.396068 -2.254703 -11.190277
12:22.830 32 -3.429465 -2.335449 -11.203293
12:23.779 32 -3.448593 -2.396547 -11.268939
12:24.564 32 -3.453989 -2.412004 -11.309899
12:25.650 32 0.055175 2.037855 -12.263312
12:26.795 32 0.436953 2.231572 -11.887492
12:28.516 32 0.488487 2.247610 -11.837691
12:29.406 32 0.528686 2.259343 -11.800443
12:30.246 32 0.583577 2.274636 -11.750693
12:31.967 32 3.227903 1.373089 -10.750272
12:32.748 32 3.218579 1.397074 -10.709665
12:34.546 32 3.216003 1.400425 -10.699574
12:35.424 32 3.214114 1.400739 -10.689617
12:36.169 32 3.211321 1.400363 -10.680662
12:37.323 32 3.207721 1.399374 -10.671917
12:38.105 32 1.879072 0.595508 -7.461275
12:39.732 32 1.880885 0.603146 -7.417152
12:40.360 32 1.882527 0.610729 -7.364358
12:41.672 32 1.883328 0.616876 -7.320109
12:42.593 32 1.884366 0.623583 -7.269046
12:43.230 32 1.886833 0.630137 -7.224161
12:44.185 32 1.965902 0.617426 -2.882082
12:45.162 32 1.950248 0.635858 -2.580688
12:46.870 32 1.949603 0.636106 -2.559649
12:47.745 32 1.948730 0.636182 -2.531580
12:48.570 32 1.947943 0.636090 -2.510744
12:49.622 32 1.947513 0.635838 -2.489281
12:51.301 32 2.023077 0.538123 -1.324735
12:51.927 32 2.023411 0.536259 -1.319088
12:53.476 32 2.023587 0.535380 -1.316746
12:54.386 32 2.023874 0.533987 -1.313376
