timestamp tagid tag_x tag_y tag_z tag_roll tag_pitch tag_yaw
10:43.659 0 -2.971987 2.813287 5.536251 6.99 177.44 -29.33
10:43.693 0 -2.988245 2.749002 5.608664 6.12 169.64 -29.38
10:43.725 0 -3.003667 2.687655 5.477507 21.98 -178.53 -30.81
10:43.759 0 -3.061940 2.623016 5.667742 7.76 173.56 -29.45
10:43.793 0 -3.093311 2.586877 5.563384 22.13 179.32 -31.87
10:43.827 0 -3.160767 2.542031 5.712942 9.28 169.26 -30.14
10:43.860 0 -3.178901 2.540367 5.558391 26.01 -179.11 -32.48
10:43.895 0 -3.218270 2.529193 5.758559 9.11 171.92 -30.76
10:43.927 0 -3.192156 2.562447 5.596374 24.67 -178.73 -33.01
10:43.961 0 -3.208630 2.577672 5.810827 10.65 174.35 -30.91
10:43.996 0 -3.189730 2.616030 5.806592 13.13 176.24 -31.36
10:44.030 0 -3.155824 2.663966 5.701141 23.47 -178.30 -33.02
10:44.069 0 -3.172878 2.704795 5.901004 8.90 175.98 -31.10
10:44.103 0 -3.179963 2.755469 5.897708 11.80 178.26 -31.38
10:44.132 0 -3.211480 2.802385 5.983015 6.40 174.50 -31.27
10:44.159 0 -3.245899 2.852403 5.987250 6.63 174.53 -31.57
10:44.193 0 -3.289555 2.907927 6.028073 5.41 171.11 -32.34
10:44.227 0 -3.329949 2.969061 6.039055 8.20 173.47 -32.21
10:44.260 0 -3.353772 3.030453 6.046632 7.01 174.18 -32.33
10:44.294 0 -3.379188 3.112003 6.115246 1.87 170.75 -31.95
10:52.894 0 -1.849804 2.248304 9.593678 172.83 0.93 155.61
10:52.961 0 -2.062014 2.282727 9.711949 173.45 -5.34 155.12
10:52.994 0 -2.153275 2.296739 9.603749 172.04 -0.71 156.21
10:53.032 0 -2.274415 2.289732 9.636801 11.92 176.80 -23.20
10:53.065 0 -2.345594 2.282400 9.609066 7.73 170.97 -23.44
10:53.096 0 -2.409887 2.301143 9.695237 4.16 171.09 -23.97
10:53.127 0 -2.504289 2.308742 9.559412 171.23 1.54 156.62
10:53.161 0 -2.601132 2.303088 9.513105 16.47 -176.88 -22.85
10:53.194 0 -2.648211 2.287131 9.538702 173.73 2.83 155.71
10:53.229 0 -2.678616 2.296505 9.463242 169.87 5.87 157.72
10:53.262 0 -2.689573 2.295890 9.575197 176.94 -2.76 156.61
10:53.294 0 -2.680255 2.302937 9.583416 173.97 -1.11 156.89
10:53.328 0 -2.673493 2.317071 9.309885 164.49 0.85 157.43
10:53.361 0 -2.660700 2.312272 9.404496 170.82 4.43 157.32
10:53.396 0 -2.647428 2.317319 9.508018 173.82 1.62 157.79
10:53.427 0 -2.644105 2.326307 9.447980 173.58 2.63 157.47
10:53.462 0 -2.646391 2.334569 9.503527 178.48 5.12 157.66
10:53.497 0 -2.670176 2.349063 9.392911 170.59 0.64 157.99
10:53.532 0 -2.714790 2.341911 9.456923 174.05 0.67 158.19
10:53.566 0 -2.744408 2.342453 9.499978 173.54 1.92 157.86
10:53.594 0 -2.761243 2.363305 9.457422 170.60 4.32 157.78
10:53.629 0 -2.794035 2.383663 9.458653 6.46 169.23 -23.40
10:53.662 0 -2.826283 2.408350 9.455625 172.58 -2.04 157.81
10:53.697 0 -2.866766 2.437218 9.455457 0.48 176.50 -22.47
10:53.728 0 -2.898051 2.450481 9.440494 7.60 170.62 -22.90
10:53.761 0 -2.924435 2.463952 9.345788 171.49 8.68 158.70
10:53.794 0 -2.956535 2.482381 9.452489 172.58 -0.15 158.05
10:53.828 0 -2.984459 2.539868 9.423612 4.42 171.84 -23.26
10:53.863 0 -3.034383 2.612385 9.430827 9.14 175.64 -23.31
10:53.894 0 -3.095406 2.684907 9.429490 8.42 175.20 -23.34
10:53.927 0 -3.147002 2.761213 9.426547 178.48 12.48 157.47
10:53.961 0 -3.211962 2.849092 9.338188 12.83 -177.77 -22.55
10:53.995 0 -3.276300 2.941745 9.385297 166.03 8.30 159.27
10:54.027 0 -3.335133 3.018832 9.269436 170.73 17.55 158.89
10:54.063 0 -3.408976 3.103445 9.397017 177.80 12.72 157.37
10:54.094 0 -3.466127 3.192910 9.322175 166.00 13.34 159.18
10:54.129 0 -3.522197 3.300005 9.325932 165.92 11.26 159.21
10:54.161 0 -3.533759 3.411614 9.225140 167.80 20.17 158.53
10:54.193 0 -3.581747 3.550851 9.273120 5.22 178.53 -22.87
10:54.228 0 -3.611675 3.698927 9.318967 174.42 15.87 157.11
10:54.273 0 -3.607884 3.807515 9.135008 159.07 19.54 160.63
10:54.304 0 -3.622890 3.941675 9.187985 175.41 0.34 157.48
10:54.333 0 -3.611866 4.065086 9.225519 176.61 6.33 157.40
10:54.360 0 -3.556243 4.142482 9.070975 155.21 14.91 160.19
