timestamp tagid tag_x tag_y tag_z tag_roll tag_pitch tag_yaw
02:36.121 0 -0.668975 -3.812084 0.417304 5.46 -178.84 94.38
02:36.152 0 -0.632546 -3.828152 0.323817 170.29 8.66 -85.11
02:36.185 0 -0.582644 -3.843099 0.392484 4.30 -175.16 94.29
02:36.232 0 -0.514232 -3.876272 0.448315 178.34 4.02 -85.38
02:36.262 0 -0.421033 -3.917217 0.430976 172.41 -1.49 -85.35
02:36.293 0 -0.312719 -3.978021 0.269401 160.81 -4.58 -86.50
02:36.348 0 -0.119409 -4.097517 0.398280 13.38 176.51 93.90
02:36.382 0 -0.017737 -4.171219 0.394760 169.24 0.24 -85.70
02:36.416 0 0.086868 -4.253293 0.408168 0.16 173.52 92.83
02:36.449 0 0.190101 -4.328327 0.355677 176.51 4.01 -86.48
02:36.483 0 0.297574 -4.417924 0.419514 171.43 2.52 -85.24
02:36.515 0 0.384012 -4.499956 0.350801 176.99 2.88 -86.52
02:36.549 0 0.473365 -4.589348 0.339250 171.23 -4.53 -86.49
02:36.581 0 0.555718 -4.678907 0.374295 174.11 -5.01 -86.04
02:36.616 0 0.616187 -4.774621 0.296105 0.53 171.50 93.26
02:36.648 0 0.667829 -4.874790 0.205001 170.34 -12.80 -88.63
02:36.714 0 0.788627 -5.077547 0.227223 175.86 -3.22 -86.52
02:36.749 0 0.851360 -5.196046 0.213018 177.02 -6.26 -86.17
02:37.451 0 -0.889058 -2.094359 -0.141666 173.92 1.62 89.77
02:37.483 0 -0.895966 -2.183330 -0.037630 158.07 13.94 92.42
02:37.514 0 -0.881459 -2.331073 -0.177963 158.78 17.86 91.72
02:37.552 0 -0.971956 -2.327625 0.087308 168.20 12.51 89.31
02:37.584 0 -0.996283 -2.479442 -0.159915 172.44 -2.95 90.41
02:37.617 0 -1.065226 -2.571682 -0.145224 163.09 20.38 92.02
02:37.651 0 -1.166791 -2.636734 -0.185722 176.03 1.47 89.33
02:37.682 0 -1.239995 -2.718194 -0.321497 178.78 -5.73 90.18
02:37.713 0 -1.350172 -2.780229 -0.360674 160.63 25.25 93.18
02:37.747 0 -1.428200 -2.851510 -0.501538 11.99 165.44 -94.71
02:39.148 0 -1.508329 -3.169541 -1.259828 2.50 168.50 -84.28
02:39.181 0 -1.406201 -3.204833 -1.372183 160.34 4.82 100.43
02:39.246 0 -1.173659 -3.256124 -1.386275 158.54 3.36 100.28
02:39.281 0 -1.061810 -3.241744 -1.330626 2.51 170.67 -83.95
02:39.313 0 -0.924853 -3.239059 -1.374141 157.19 1.67 98.88
02:39.380 0 -0.647624 -3.162423 -1.305246 161.20 6.52 98.50
02:39.412 0 -0.482672 -3.149701 -1.546833 12.91 166.44 -85.51
02:39.446 0 -0.327443 -3.130013 -1.411728 5.78 170.50 -84.04
02:39.481 0 -0.168800 -3.094656 -1.345558 167.87 6.77 97.31
02:39.513 0 -0.019954 -3.061311 -1.383593 3.16 176.85 -83.18
02:39.546 0 0.142635 -3.033316 -1.335355 1.03 179.91 -82.53
02:39.613 0 0.434355 -2.991415 -1.492248 7.49 -176.66 -84.47
02:39.680 0 0.763653 -2.918477 -1.503080 0.09 -177.01 -84.39
02:39.713 0 0.886006 -2.882660 -1.614004 7.37 -164.65 -82.25
03:36.643 0 0.626897 -3.441222 6.274017 162.37 1.88 -160.71
03:36.677 0 0.628566 -3.441843 6.291905 163.00 0.75 -161.12
03:36.710 0 0.630303 -3.449770 6.245976 167.31 1.44 -161.25
03:36.743 0 0.627292 -3.445905 6.321846 162.84 -0.72 -161.61
03:36.777 0 0.625469 -3.454175 6.261569 163.79 1.37 -161.60
03:36.811 0 0.620696 -3.448586 6.268068 164.75 1.24 -162.36
03:36.843 0 0.610780 -3.434588 6.352799 161.90 0.56 -163.14
03:36.877 0 0.606538 -3.429855 6.359595 162.66 2.41 -162.82
03:36.910 0 0.601878 -3.419686 6.380454 164.60 4.57 -162.82
03:36.944 0 0.598186 -3.406518 6.459182 167.73 3.68 -162.90
03:36.977 0 0.602351 -3.423033 6.381965 162.67 1.54 -163.06
03:37.011 0 0.607390 -3.440788 6.303561 162.22 3.87 -163.01
03:37.044 0 0.580187 -3.473485 6.393576 166.01 -0.21 -166.03
03:37.077 0 0.582368 -3.486036 6.326211 165.70 2.95 -165.57
03:37.112 0 0.580937 -3.497673 6.317393 162.61 4.67 -165.46
03:37.144 0 0.574894 -3.502492 6.334395 163.29 3.98 -165.94
03:37.178 0 0.572288 -3.508875 6.328535 165.91 3.11 -165.76
03:37.212 0 0.566649 -3.507973 6.431641 166.40 3.55 -166.07
03:37.244 0 0.571668 -3.526407 6.330496 165.48 2.59 -166.23
03:37.277 0 0.570501 -3.528800 6.345350 165.62 4.72 -165.82
03:37.312 0 0.547930 -3.574332 6.350629 168.09 4.68 -168.18
03:37.344 0 0.548006 -3.575906 6.337528 169.52 3.63 -168.26
03:37.377 0 0.549416 -3.575076 6.329248 167.19 2.78 -168.34
03:37.411 0 0.545480 -3.569543 6.317024 170.05 3.40 -168.43
03:37.444 0 0.541009 -3.568453 6.299389 165.64 5.19 -167.89
03:37.477 0 0.536341 -3.567853 6.301841 166.55 6.42 -167.69
03:37.510 0 0.503500 -3.597831 6.274766 169.14 4.32 -169.60
03:37.545 0 0.504645 -3.600136 6.258523 167.01 6.19 -169.24
03:37.577 0 0.448941 -3.650630 6.197854 168.28 4.19 -169.59
03:37.610 0 0.452296 -3.655520 6.182645 168.00 6.22 -169.23
03:37.643 0 0.457260 -3.661274 6.181455 166.97 7.45 -169.15
03:37.677 0 0.457488 -3.661934 6.165140 169.10 4.84 -169.36
03:37.710 0 0.463405 -3.665126 6.148232 167.39 6.87 -169.01
03:37.743 0 0.465307 -3.669158 6.148031 168.12 7.31 -169.18
03:37.777 0 0.463137 -3.670798 6.134879 168.14 5.53 -169.39
03:37.811 0 0.455726 -3.667441 6.124762 166.60 5.22 -169.41
03:37.843 0 0.442858 -3.659576 6.132986 169.18 4.37 -169.84
03:37.877 0 0.430605 -3.660928 6.185315 165.13 5.20 -169.30
03:37.910 0 0.403604 -3.682726 6.123869 167.90 9.07 -170.57
03:37.943 0 0.403682 -3.684372 6.119905 168.48 5.76 -170.95
03:37.977 0 0.405547 -3.680864 6.133362 168.50 8.62 -170.64
03:38.010 0 0.397473 -3.676716 6.209798 168.54 6.32 -171.09
03:38.044 0 0.407885 -3.675013 6.146606 168.99 7.29 -170.78
03:38.077 0 0.410773 -3.671839 6.150306 168.90 7.30 -170.64
03:38.110 0 0.386643 -3.677234 6.149322 166.98 8.39 -171.88
03:38.143 0 0.375364 -3.667331 6.230932 168.28 6.56 -172.52
03:38.177 0 0.337976 -3.668500 6.235699 170.53 9.87 -174.27
03:38.210 0 0.333515 -3.676112 6.233352 167.67 8.39 -174.17
03:38.244 0 0.338431 -3.693021 6.161336 165.89 10.02 -173.77
03:38.277 0 0.325317 -3.707217 6.168965 168.57 11.62 -174.07
03:38.978 0 0.143775 -3.769415 6.336728 177.89 27.99 -178.61
03:39.010 0 0.194417 -3.740282 6.280698 177.33 26.50 -178.33
03:39.043 0 0.235472 -3.706416 6.301990 176.86 26.64 -177.84
03:39.077 0 0.279450 -3.671241 6.334677 178.65 24.62 -178.31
03:39.110 0 0.287626 -3.642125 6.347082 178.22 25.85 179.17
03:39.143 0 0.344218 -3.598369 6.370082 177.71 25.98 179.76
03:39.177 0 0.403834 -3.535324 6.479005 177.95 27.95 179.53
03:46.550 0 0.709170 -4.044778 9.644423 2.92 172.37 -15.19
03:46.619 0 0.605771 -4.218706 9.620098 7.51 177.36 -14.66
03:46.649 0 0.558447 -4.291854 9.631204 10.82 -177.88 -14.17
03:46.682 0 0.537301 -4.368043 9.522242 174.80 10.03 164.16
03:46.715 0 0.512810 -4.429537 9.569630 172.68 -1.77 163.20
03:46.751 0 0.468492 -4.465524 9.558013 2.15 169.80 -15.08
03:46.784 0 0.422741 -4.496752 9.588947 6.41 173.89 -14.25
03:46.815 0 0.336861 -4.493731 9.347450 24.46 -179.74 -14.78
03:46.883 0 0.244524 -4.480870 9.543427 178.02 0.87 165.09
03:46.917 0 0.201072 -4.493073 9.525028 0.34 172.56 -14.00
03:46.951 0 0.192377 -4.517833 9.560601 4.25 174.59 -14.06
03:47.018 0 0.094467 -4.569847 9.462851 176.21 8.71 165.87
03:47.052 0 0.045325 -4.585062 9.485434 179.19 5.77 166.43
03:47.082 0 0.007825 -4.602879 9.437519 172.42 5.41 166.45
03:47.117 0 0.013404 -4.640848 9.473058 178.84 8.17 166.09
03:47.151 0 0.042862 -4.676436 9.510229 175.55 2.96 166.29
03:47.185 0 0.056750 -4.690399 9.370204 18.39 -178.87 -13.94
03:47.218 0 0.083880 -4.728805 9.408728 0.31 168.87 -13.36
03:47.251 0 0.092656 -4.759617 9.451552 179.59 6.35 166.28
03:47.285 0 0.078501 -4.789766 9.416780 176.05 4.92 166.44
03:47.318 0 0.047609 -4.821053 9.392119 177.60 9.14 167.11
03:47.351 0 -0.002327 -4.850465 9.357010 174.85 5.04 166.96
03:47.385 0 -0.051498 -4.882101 9.315226 173.28 5.85 166.80
03:47.418 0 -0.126577 -4.918860 9.312125 172.41 6.76 166.83
03:47.450 0 -0.205356 -4.957222 9.280461 173.10 6.38 167.01
03:47.483 0 -0.277926 -5.007400 9.314836 177.18 11.22 167.01
03:48.585 0 -0.721002 -4.353722 9.317705 0.29 161.42 -11.47
03:48.616 0 -0.687079 -4.302587 9.334717 170.04 9.74 169.94
03:48.651 0 -0.655866 -4.258977 9.326246 174.70 9.48 169.46
03:48.685 0 -0.635883 -4.209672 9.367219 174.31 10.19 169.30
03:48.718 0 -0.602008 -4.158119 9.341885 173.50 10.72 169.31
03:48.750 0 -0.568587 -4.103303 9.327871 169.99 7.62 169.57
03:48.784 0 -0.532579 -4.040435 9.352372 178.41 14.13 168.14
03:48.817 0 -0.485860 -3.983831 9.315249 168.38 7.67 169.64
03:48.851 0 -0.458396 -3.914212 9.335348 177.96 10.02 168.73
03:48.883 0 -0.501910 -3.779616 10.002497 6.26 170.80 -12.69
03:48.917 0 -0.436675 -3.763136 9.291074 175.09 14.18 168.39
03:48.951 0 -0.441164 -3.676774 9.289472 171.60 9.70 168.92
03:48.983 0 -0.436871 -3.602963 9.236798 176.35 16.19 167.73
03:49.017 0 -0.439692 -3.520082 9.294170 171.19 10.93 169.13
03:49.051 0 -0.422754 -3.453304 9.265666 171.75 14.28 168.67
03:49.084 0 -0.400968 -3.392969 9.234475 162.19 5.78 169.82
03:49.116 0 -0.369630 -3.332770 9.171309 156.63 1.79 169.65
03:49.150 0 -0.340535 -3.255235 9.169412 169.13 15.59 168.53
03:49.184 0 -0.316321 -3.181170 9.161347 163.82 -6.80 169.27
03:49.217 0 -0.272566 -3.117936 9.116166 172.19 16.51 168.20
03:49.982 0 0.802025 -3.940565 7.871779 164.70 2.20 173.98
03:50.018 0 0.803770 -4.030220 7.857601 165.87 2.85 174.11
03:50.052 0 0.803298 -4.126099 7.800248 161.39 -1.00 173.22
03:50.085 0 0.812984 -4.208788 7.818793 167.13 1.23 173.72
03:50.117 0 0.922851 -4.250781 8.387808 167.57 0.25 172.69
03:50.150 0 0.842444 -4.368145 7.815605 171.11 1.18 173.76
03:50.182 0 0.862258 -4.447573 7.807928 169.99 -0.44 173.30
03:50.216 0 0.847326 -4.541478 7.532108 166.72 9.46 173.27
03:51.488 0 0.338469 -5.358201 7.190234 177.02 0.84 172.91
03:51.523 0 0.282727 -5.232845 6.824587 179.83 3.00 173.51
03:51.557 0 0.258488 -5.183376 6.806526 178.76 4.27 174.08
03:51.585 0 0.236507 -5.121803 6.722313 171.74 -1.69 173.28
03:51.618 0 0.216886 -5.085166 6.750287 176.99 4.06 173.77
03:51.651 0 0.193019 -5.057778 6.724996 174.97 3.35 173.94
03:51.684 0 0.163216 -5.047230 6.697901 175.59 5.76 174.52
03:51.717 0 0.119828 -5.040331 6.639581 173.59 2.84 173.88
03:51.750 0 0.075035 -5.097355 6.917363 173.07 6.00 174.48
03:51.783 0 0.022594 -5.068370 6.580699 174.03 7.24 174.92
03:51.816 0 -0.029847 -5.088729 6.506868 172.31 6.91 174.77
03:52.315 0 -0.122483 -4.949804 6.219817 177.61 7.24 174.77
03:52.348 0 -0.075605 -4.910347 6.208567 176.96 7.28 174.49
03:52.382 0 -0.036105 -4.877039 6.222552 177.23 8.53 174.79
03:52.415 0 0.007991 -4.838708 6.130529 176.41 4.27 174.70
03:52.449 0 0.049480 -4.812144 6.110942 176.89 5.16 174.56
03:52.482 0 0.071070 -4.786188 6.102800 177.72 4.78 174.95
03:52.515 0 0.104935 -4.757662 6.082656 177.28 4.74 174.79
03:52.550 0 0.141661 -4.729222 6.048884 174.57 3.05 174.74
03:52.582 0 0.168413 -4.697693 6.012084 172.62 1.90 174.61
03:52.615 0 0.207859 -4.681822 6.221734 174.03 2.13 174.42
03:52.649 0 0.247369 -4.655656 6.199140 177.70 6.65 174.72
03:52.681 0 0.266831 -4.614099 5.832960 24.11 -177.93 -5.89
03:52.715 0 0.298671 -4.613418 5.928949 173.06 0.88 174.57
03:52.748 0 0.340517 -4.605686 5.917273 173.27 1.66 174.49
03:52.781 0 0.369224 -4.601983 5.907303 173.88 0.58 174.66
03:52.815 0 0.393569 -4.602721 5.836283 170.87 -4.06 173.75
03:52.848 0 0.402080 -4.604450 5.824550 171.17 -3.69 173.91
03:52.882 0 0.409969 -4.615059 5.799442 173.07 -0.88 174.27
03:52.915 0 0.407723 -4.630691 5.789864 174.10 0.92 174.29
03:52.949 0 0.391854 -4.644215 5.757645 173.53 -1.01 174.14
03:52.983 0 0.372137 -4.654262 5.721426 171.58 -1.42 174.27
03:53.015 0 0.367957 -4.675158 5.860758 169.87 -0.88 173.89
03:53.048 0 0.323000 -4.681461 5.684068 173.14 -0.63 174.33
03:53.081 0 0.292171 -4.698355 5.647851 171.08 -0.20 174.50
03:53.114 0 0.254960 -4.715801 5.632024 172.70 0.46 174.59
03:53.148 0 0.220851 -4.735577 5.608507 172.35 1.20 174.81
03:53.183 0 0.181959 -4.756914 5.584574 172.14 1.45 174.76
03:53.214 0 0.149075 -4.772400 5.562814 174.36 3.46 174.94
03:53.247 0 0.110514 -4.785032 5.551841 176.26 3.05 175.13
03:53.283 0 0.070824 -4.789016 5.526235 176.82 5.59 175.19
03:53.315 0 0.033721 -4.784750 5.483531 172.98 4.13 175.35
03:53.347 0 0.001087 -4.775771 5.456640 174.68 5.40 174.94
03:53.383 0 -0.032038 -4.762397 5.456090 12.08 176.34 -6.51
03:53.681 0 0.031457 -4.666775 5.244578 177.71 9.53 172.91
03:53.713 0 0.073008 -4.662829 5.223024 178.60 11.71 173.32
03:53.747 0 0.107944 -4.640093 5.185830 12.21 177.96 -8.40
03:53.780 0 0.141974 -4.630726 5.179835 178.36 6.81 172.91
03:53.812 0 0.186791 -4.623263 5.156323 176.87 6.70 173.08
03:53.845 0 0.227083 -4.605638 5.128217 174.45 8.38 173.25
03:53.878 0 0.263833 -4.588698 5.107384 176.93 4.24 173.14
05:02.647 0 0.102787 -7.048093 7.384741 159.07 4.77 -49.53
05:02.681 0 0.137638 -6.995831 7.406014 13.54 -169.93 131.18
05:02.713 0 0.172736 -6.953793 7.392270 12.98 -167.41 129.88
05:02.747 0 0.190505 -6.920141 7.351724 9.98 -174.51 125.52
05:02.781 0 0.197999 -6.892042 7.263399 161.42 -8.24 -61.12
05:02.813 0 0.207938 -6.856084 7.266618 164.79 3.78 -60.93
05:02.847 0 0.210013 -6.820497 7.223689 162.18 3.77 -63.64
05:02.880 0 0.261392 -6.784319 7.157202 158.23 6.24 -65.72
05:02.913 0 0.287585 -6.762803 7.063932 158.60 -9.53 -68.48
05:02.947 0 0.308890 -6.755497 7.073582 6.40 -167.19 112.33
05:02.979 0 0.328431 -6.755007 7.087915 167.31 7.37 -71.66
05:03.014 0 0.344919 -6.782797 6.916668 160.77 5.66 -73.52
05:03.048 0 0.410777 -6.775877 7.029298 164.57 5.84 -76.26
05:03.083 0 0.450940 -6.775228 6.896049 164.14 3.56 -77.63
05:03.121 0 0.517723 -6.788938 6.778301 160.48 4.37 -78.80
05:03.154 0 0.603189 -6.777428 6.827784 163.53 -1.48 -81.89
05:03.186 0 0.632435 -6.802936 6.739657 165.87 4.37 -83.08
05:03.214 0 0.648522 -6.800645 6.692083 7.80 -162.57 98.33
05:03.248 0 0.647364 -6.798210 6.738447 2.34 -160.47 96.16
05:03.281 0 0.632323 -6.806664 6.598882 161.92 -2.92 -89.34
05:03.312 0 0.634398 -6.761701 6.555006 162.89 -0.38 -91.43
05:03.346 0 0.630552 -6.709905 6.528217 164.21 1.44 -92.28
05:03.381 0 0.628459 -6.647408 6.517833 164.86 3.72 -94.64
05:03.414 0 0.601424 -6.678819 6.434905 167.40 6.11 -96.19
05:03.448 0 0.615783 -6.657529 6.450594 167.12 3.51 -98.28
05:03.480 0 0.629804 -6.644370 6.359775 161.88 -3.98 -100.50
05:03.514 0 0.633677 -6.602400 6.290136 162.96 3.83 -101.84
05:03.548 0 0.648356 -6.553514 6.205715 165.50 5.68 -104.16
05:03.581 0 0.687340 -6.501106 6.233276 162.87 2.20 -105.56
05:03.616 0 0.723573 -6.467213 6.201694 161.93 1.87 -107.32
05:03.649 0 0.706351 -6.438146 6.131373 178.72 -19.22 -106.06
05:03.681 0 0.679619 -6.412849 6.079895 159.51 0.47 -110.03
05:03.714 0 0.651732 -6.375521 6.044845 163.14 4.28 -111.40
05:03.749 0 0.625921 -6.319031 6.091918 161.50 -1.21 -113.15
05:03.781 0 0.545558 -6.274593 6.001600 173.62 -21.61 -112.75
05:03.813 0 0.498491 -6.243991 5.979405 163.87 3.97 -116.29
05:03.848 0 0.455378 -6.230033 5.976554 163.81 6.73 -117.34
05:03.881 0 0.415477 -6.202969 6.004628 163.29 4.05 -119.43
05:03.916 0 0.396308 -6.165852 6.009998 162.22 1.66 -120.24
05:03.947 0 0.347984 -6.171016 5.849237 150.62 -2.77 -124.07
05:03.979 0 0.309557 -6.099090 5.988219 159.05 -0.15 -124.27
05:04.015 0 0.250216 -6.045224 5.940895 167.39 7.84 -124.68
05:04.048 0 0.209910 -5.995225 5.940238 156.05 3.85 -126.11
05:04.082 0 0.186956 -5.967673 5.959492 167.18 -16.98 -127.14
05:04.112 0 0.174492 -5.929714 6.044082 172.61 -13.44 -128.29
05:04.148 0 0.137486 -5.939048 5.973030 159.87 4.74 -129.38
05:04.182 0 0.081484 -5.913269 5.983390 163.58 -18.03 -130.98
05:04.215 0 0.055756 -5.876670 6.030627 161.56 5.03 -132.61
05:04.246 0 0.050649 -5.857562 5.994775 164.47 9.43 -134.42
05:04.282 0 0.030175 -5.844271 5.942035 152.64 6.61 -134.39
05:04.313 0 0.000243 -5.790585 6.027504 163.92 -12.05 -137.09
05:04.346 0 -0.040706 -5.835953 5.956601 153.91 2.24 -138.18
05:04.381 0 -0.049565 -5.770213 6.034622 167.30 9.53 -139.58
05:04.415 0 -0.025832 -5.751822 6.022239 162.12 10.49 -139.86
05:04.448 0 -0.007491 -5.722529 5.970975 159.84 -17.41 -142.65
05:04.480 0 0.014936 -5.647407 6.037317 160.80 -15.35 -143.84
05:04.514 0 0.057343 -5.602522 5.997135 159.93 11.05 -144.36
05:04.549 0 0.075995 -5.536207 5.998035 167.91 8.95 -148.19
05:04.583 0 0.093348 -5.430158 6.045032 158.44 -12.96 -150.04
05:04.614 0 0.112413 -5.373045 5.936207 163.00 11.98 -150.55
05:04.648 0 0.140908 -5.297294 5.892811 163.25 11.83 -152.44
05:04.682 0 0.183261 -5.198682 5.890011 152.50 8.05 -152.66
05:04.712 0 0.242265 -5.118365 5.812968 161.36 9.01 -154.78
05:04.745 0 0.310575 -4.989803 5.876084 163.51 2.69 -156.81
05:04.779 0 0.381661 -4.880460 5.841174 160.93 5.77 -157.94
05:04.811 0 0.424734 -4.833297 5.678385 147.47 8.03 -159.57
05:04.845 0 0.474325 -4.701465 5.704169 151.08 6.23 -161.31
05:04.879 0 0.514302 -4.607740 5.657694 156.97 7.20 -162.22
05:04.913 0 0.537228 -4.521663 5.627469 159.22 5.98 -163.07
05:04.947 0 0.547839 -4.480135 5.512110 163.24 7.33 -165.78
05:06.077 0 -1.723170 -17.359924 3.660961 2.47 -176.71 27.94
05:06.111 0 -1.781464 -17.382135 3.837321 176.83 -11.60 -151.86
05:06.145 0 -1.858451 -17.446584 3.866309 156.42 -13.28 -155.34
05:06.177 0 -1.989671 -17.555423 3.643572 148.29 -8.38 -156.33
05:06.211 0 -2.020527 -17.562839 3.879424 162.57 -0.88 -152.13
05:06.244 0 -2.133911 -17.648968 3.760131 154.18 -13.85 -154.82
05:06.278 0 -2.244123 -17.697916 3.728753 2.34 179.27 29.52
05:06.310 0 -2.337062 -17.713609 3.799819 1.46 -179.51 31.25
05:06.343 0 -2.460204 -17.761019 3.678228 153.29 -12.35 -153.92
05:06.377 0 -2.545990 -17.771869 3.775824 155.92 -10.09 -151.56
05:06.412 0 -2.608156 -17.806463 3.824889 164.14 3.39 -149.59
05:06.445 0 -2.682997 -17.861794 3.767261 157.44 -8.24 -150.58
05:06.477 0 -2.766037 -17.913829 3.677272 160.51 -17.57 -150.43
05:06.512 0 -2.827829 -17.947839 3.747156 163.14 -3.14 -148.08
05:06.545 0 -2.884632 -17.993274 3.731814 159.14 -5.86 -149.12
05:06.580 0 -2.545108 -17.241450 3.569856 157.77 -6.22 -150.01
05:06.612 0 -2.614085 -17.335101 3.384396 179.49 6.03 -149.90
05:06.645 0 -2.669918 -17.343595 3.526669 154.77 -12.04 -150.03
05:06.678 0 -2.764516 -17.370014 3.521553 156.38 -8.68 -149.25
05:06.713 0 -2.840128 -17.400732 3.545607 159.15 -8.42 -148.69
05:06.745 0 -3.083734 -17.716365 3.388059 0.68 173.55 30.43
05:06.779 0 -3.029275 -17.499571 3.418776 153.41 -6.38 -148.88
05:07.447 0 -3.041272 -17.574610 3.099482 164.35 7.84 -146.26
05:07.480 0 -2.984095 -17.568360 3.053620 165.17 8.09 -146.50
05:07.512 0 -2.932662 -17.554588 3.000335 168.87 9.22 -146.01
05:07.546 0 -2.874185 -17.524370 3.014213 169.78 9.34 -146.21
05:07.581 0 -2.811406 -17.489538 3.033553 163.98 6.28 -146.39
05:07.612 0 -2.740386 -17.462016 3.001406 164.59 8.31 -145.76
05:07.646 0 -2.659028 -17.422892 3.002491 163.99 8.07 -146.83
05:07.679 0 -2.587797 -17.406170 2.923188 167.26 9.92 -145.92
05:07.712 0 -2.513955 -17.392858 2.870956 166.29 10.18 -146.48
05:07.746 0 -2.433113 -17.353061 2.878325 164.97 10.45 -146.34
05:07.778 0 -2.339869 -17.293394 2.906098 167.53 8.17 -145.73
05:07.810 0 -2.270775 -17.316768 2.763429 153.56 9.71 -148.41
05:07.845 0 -2.144738 -17.239026 2.853449 162.84 8.13 -146.14
05:07.876 0 -2.059243 -17.212684 2.810951 160.47 10.17 -146.31
05:07.910 0 -1.942069 -17.155882 2.854228 161.04 7.35 -146.69
05:07.946 0 -1.848470 -17.126986 2.808191 162.60 8.11 -146.15
05:07.978 0 -1.752889 -17.108942 2.749087 165.98 8.23 -146.33
05:08.012 0 -1.641660 -17.060601 2.769736 160.85 7.54 -146.42
05:08.043 0 -1.551151 -17.030410 2.733597 164.51 8.42 -146.53
05:08.077 0 -1.449613 -16.999532 2.698219 168.54 9.24 -147.50
05:08.110 0 -1.297011 -16.882801 2.665483 164.11 7.07 -147.14
05:25.107 0 -2.501862 -18.407449 7.408446 39.69 -179.98 125.12
05:25.138 0 -2.422837 -18.295879 7.295175 0.10 163.91 128.72
05:25.176 0 -2.371412 -18.263802 7.334985 40.89 -177.76 124.78
05:25.270 0 -2.209160 -18.191155 7.442035 2.97 171.36 127.96
05:25.336 0 -2.070093 -18.032792 7.287287 38.78 -179.73 123.18
05:25.370 0 -1.970203 -17.784351 7.148735 174.36 11.31 -54.59
05:25.404 0 -1.976250 -17.841107 7.255292 0.28 176.42 122.91
05:25.438 0 -1.941009 -17.962055 7.519270 6.27 176.49 121.55
05:25.473 0 -1.887980 -17.911787 7.312035 6.95 173.15 119.74
05:25.505 0 -1.818110 -17.980748 7.336575 3.93 174.72 117.81
05:25.535 0 -1.757891 -18.094400 7.439277 9.01 178.22 115.62
05:25.569 0 -1.702924 -18.931013 7.361250 25.54 -162.61 113.06
05:25.604 0 -1.608894 -19.010896 7.367284 5.86 172.53 111.37
05:25.671 0 -1.499082 -19.102437 7.298988 9.03 170.88 107.89
05:25.705 0 -1.503333 -19.109083 7.135080 37.13 -165.34 107.27
05:25.773 0 -1.472988 -19.227000 7.292034 13.04 176.61 102.34
05:25.804 0 -1.463684 -19.113677 7.103539 9.96 168.79 101.08
05:25.835 0 -1.461360 -19.096637 7.199081 35.35 -169.73 99.77
05:25.871 0 -1.431387 -19.014438 7.213668 12.76 166.08 96.56
05:25.904 0 -1.432616 -18.875620 7.111200 6.36 -173.68 93.38
05:25.938 0 -1.456273 -18.834342 7.289504 15.21 164.90 93.72
05:25.971 0 -1.468218 -18.700650 7.273148 6.24 171.65 92.02
05:26.036 0 -1.501323 -18.542544 7.392608 11.87 169.00 88.76
05:26.104 0 -1.412714 -18.296543 7.365332 2.52 174.94 84.96
05:26.139 0 -1.418179 -18.179710 7.281605 22.43 -157.61 84.05
05:26.172 0 -1.429067 -18.118663 7.352841 11.85 163.29 81.01
05:26.203 0 -1.454517 -18.027916 7.361735 11.83 165.66 78.89
05:26.238 0 -1.472131 -17.938965 7.423775 11.70 165.34 76.75
05:26.271 0 -1.463784 -17.845400 7.351813 6.19 165.16 75.70
05:26.305 0 -1.440748 -17.785892 7.473399 5.79 167.21 73.72
05:26.338 0 -1.447559 -17.733759 7.494475 17.67 -166.68 71.45
05:26.370 0 -1.448386 -17.666786 7.467592 2.42 -176.06 68.74
05:26.404 0 -1.454613 -17.598566 7.468120 1.09 173.48 68.40
05:26.439 0 -1.486057 -17.562648 7.520901 9.99 171.44 65.93
05:26.472 0 -1.510464 -17.500337 7.463119 11.60 164.39 63.13
05:26.504 0 -1.521282 -17.462790 7.510288 3.54 169.24 62.73
05:26.541 0 -1.520399 -17.405132 7.450750 11.19 167.78 59.75
05:26.572 0 -1.560456 -17.378910 7.465811 16.50 -166.50 59.70
05:26.605 0 -1.588158 -17.341952 7.471683 7.94 -169.37 56.66
05:26.641 0 -1.602863 -17.302453 7.481087 4.28 167.98 56.88
05:26.671 0 -1.633451 -17.249610 7.495149 11.35 -165.66 54.33
05:26.740 0 -1.695186 -17.164174 7.479221 7.67 166.10 51.67
05:26.772 0 -1.724652 -17.123568 7.542725 6.23 169.36 49.26
05:26.806 0 -1.750201 -17.065057 7.501625 7.48 165.84 48.33
05:26.838 0 -1.782373 -16.999668 7.492523 10.97 163.75 46.62
05:26.873 0 -1.809257 -16.933738 7.506858 14.05 164.32 44.14
05:26.906 0 -1.857955 -16.887991 7.552932 0.65 -169.08 43.67
05:26.937 0 -1.894988 -16.863144 7.599209 179.94 11.97 -137.59
05:26.971 0 -1.953900 -16.854586 7.502749 13.58 163.72 40.10
05:27.005 0 -2.020248 -16.871612 7.563297 6.54 172.69 39.10
05:27.040 0 -2.076581 -16.880188 7.751760 6.25 177.71 38.87
05:27.070 0 -2.092239 -16.858235 7.655695 5.36 166.64 36.82
05:27.105 0 -2.126421 -16.845999 7.654608 3.82 166.57 37.04
05:27.138 0 -2.120334 -16.779581 7.551987 4.50 -167.44 34.07
05:27.170 0 -2.090301 -16.708435 7.696284 3.43 167.03 33.14
05:27.206 0 -2.049232 -16.641590 7.776107 5.82 169.54 31.65
05:27.237 0 -2.037922 -16.558498 7.708345 3.66 168.57 29.92
