timestamp tagid tag_x tag_y tag_z tag_roll tag_pitch tag_yaw
07:07.530 0 1.159400 0.843488 -1.529491 165.66 -7.16 160.39
07:07.563 0 1.166523 0.872559 -1.483050 163.69 -5.59 161.62
07:07.597 0 1.150663 0.923507 -1.357670 167.04 -5.48 162.43
07:07.633 0 1.103461 0.980810 -1.316447 171.21 -4.52 161.81
07:07.665 0 1.043193 1.026690 -1.386349 167.21 -2.69 162.11
07:07.697 0 0.983322 1.081283 -1.521437 160.52 -3.31 161.62
07:07.731 0 0.919864 1.132037 -1.455852 162.95 -6.25 161.42
07:07.764 0 0.873939 1.188779 -1.417238 164.14 -0.74 161.99
07:07.799 0 0.858726 1.246401 -1.367205 170.23 -0.44 162.23
07:07.834 0 0.823756 1.306567 -1.419010 161.14 -2.08 162.52
07:07.864 0 0.803305 1.365437 -1.346796 13.95 -178.74 -16.39
07:07.897 0 0.784635 1.414053 -1.289236 164.04 -1.30 163.23
07:07.931 0 0.735086 1.462349 -1.524790 157.16 -1.93 162.05
07:07.962 0 0.706387 1.507399 -1.503968 161.34 0.18 161.37
07:07.998 0 0.665802 1.546114 -1.336762 13.74 -179.23 -17.30
07:08.033 0 0.598321 1.568128 -1.276936 162.90 -0.41 163.50
07:08.065 0 0.543139 1.594311 -1.205127 170.24 -1.81 162.81
07:08.099 0 0.499209 1.598657 -1.339734 13.16 179.88 -16.83
07:08.132 0 0.473780 1.626267 -1.194775 2.73 178.23 -17.02
07:08.166 0 0.425462 1.629922 -1.374789 161.91 1.63 163.09
07:08.198 0 0.366379 1.641149 -1.597648 154.43 -0.56 162.74
07:08.231 0 0.311322 1.676515 -1.430224 163.44 0.97 162.64
07:08.264 0 0.243345 1.728191 -1.273782 166.76 -4.18 162.34
07:08.330 0 0.093482 1.812019 -1.282788 165.12 1.46 164.06
07:08.365 0 0.017087 1.841681 -1.270571 162.10 -0.71 164.02
07:08.397 0 -0.063657 1.849072 -1.407222 157.42 1.76 164.52
07:08.429 0 -0.166022 1.858470 -1.411741 156.94 3.32 164.95
07:08.497 0 -0.374102 1.895370 -1.452458 160.90 5.81 164.70
07:08.528 0 -0.484142 1.924138 -1.389934 165.39 2.40 164.81
07:08.561 0 -0.558580 1.965616 -1.583109 158.31 2.45 164.94
07:08.597 0 -0.675678 2.053897 -1.584630 158.77 7.27 165.97
07:08.631 0 -0.715851 2.120489 -1.567093 173.73 15.85 163.67
07:08.663 0 -0.731211 2.133906 -1.652361 154.76 5.01 166.86
07:08.962 0 -0.712627 2.196518 -1.719089 175.64 15.04 164.39
07:08.997 0 -0.609746 2.096217 -1.900003 178.30 12.61 162.48
07:09.229 0 0.064224 1.210072 -1.970049 170.93 8.11 162.70
07:09.330 0 0.275704 0.954213 -2.116908 179.05 16.22 161.60
07:09.363 0 0.308835 0.903878 -2.072199 15.18 -178.89 -18.33
07:09.462 0 0.552932 0.707873 -2.125334 2.25 171.82 -18.75
07:09.562 0 0.886295 0.321709 -2.508616 163.31 -5.31 159.60
07:09.594 0 1.014319 0.246814 -2.660306 34.26 -176.32 -18.17
07:10.832 0 0.863818 0.697155 -2.979661 173.86 4.21 161.18
07:10.866 0 0.780789 0.796488 -3.108780 173.89 7.35 161.34
07:10.898 0 0.738839 0.899452 -3.164201 169.56 3.16 160.02
07:10.931 0 0.702246 0.996103 -3.213839 161.83 2.00 160.76
07:11.009 0 0.674766 1.115992 -3.254052 170.33 1.23 160.00
07:11.042 0 0.664622 1.156024 -3.358825 162.52 0.93 160.11
07:11.066 0 0.647360 1.209273 -3.315504 165.62 -6.23 158.13
07:11.097 0 0.627248 1.276739 -3.403253 166.84 1.65 160.16
07:11.134 0 0.599279 1.377123 -3.436418 171.71 3.00 159.65
07:11.165 0 0.603461 1.463786 -3.536569 170.57 10.95 160.08
07:11.201 0 0.592570 1.541594 -3.572988 161.18 0.89 159.57
07:11.232 0 0.639095 1.614818 -3.556264 166.63 6.13 158.19
07:11.266 0 0.616248 1.676380 -3.680599 163.70 5.47 157.81
07:11.297 0 0.498602 1.781093 -3.673182 159.29 3.09 158.46
07:11.363 0 0.435028 1.858217 -3.733663 160.83 1.57 157.70
07:11.398 0 0.409786 1.885261 -3.683044 168.13 -2.77 157.24
07:11.431 0 0.387411 1.891838 -3.819489 159.47 -0.04 157.48
07:11.464 0 0.376052 1.908860 -3.764613 165.45 1.89 158.25
07:11.497 0 0.355218 1.893318 -3.811003 163.21 2.22 158.04
07:11.532 0 0.339522 1.869380 -3.790979 165.79 -0.09 158.14
07:11.563 0 0.317399 1.825020 -3.826179 177.85 7.19 157.78
07:11.597 0 0.285080 1.766270 -3.843755 3.84 -175.72 -21.10
07:11.629 0 0.243009 1.692048 -3.930196 162.97 1.39 158.10
07:11.663 0 0.201123 1.640722 -3.889557 166.15 3.61 158.86
07:11.697 0 0.172071 1.572159 -4.010481 174.47 16.12 158.57
07:11.729 0 0.151625 1.506322 -3.951578 0.46 166.64 -22.35
07:11.762 0 0.147015 1.438425 -3.920575 168.67 1.75 158.49
07:11.797 0 0.138926 1.371860 -3.952362 164.69 1.66 159.13
07:11.829 0 0.100995 1.323363 -3.926704 5.80 172.89 -22.71
07:11.863 0 0.081561 1.258454 -4.002258 14.88 178.75 -22.05
07:11.927 0 0.039564 1.115717 -4.045268 5.33 164.83 -22.39
07:11.962 0 0.012118 1.022855 -4.062001 172.53 11.13 159.53
07:11.995 0 -0.003702 0.928518 -4.172647 6.38 159.28 -22.02
07:12.028 0 -0.030996 0.824866 -4.069207 175.89 4.99 159.14
07:12.061 0 -0.042128 0.745047 -4.217488 5.98 162.64 -21.91
07:12.096 0 -0.033037 0.661470 -4.221801 19.40 -178.00 -22.72
07:12.195 0 0.082281 0.321186 -4.192679 9.75 171.32 -20.51
07:12.261 0 0.180961 0.123165 -4.249819 5.66 173.77 -20.63
07:12.293 0 0.221713 0.049441 -4.356299 20.56 174.05 -21.20
07:13.598 0 0.797591 1.288328 -5.072122 169.90 0.14 162.26
07:13.636 0 0.792848 1.318795 -5.113608 169.47 -2.37 162.18
07:13.700 0 0.878278 1.330219 -4.497213 171.11 -3.47 161.92
08:23.812 0 0.827894 2.776990 6.531020 168.76 -14.62 -138.46
08:23.884 0 0.965473 2.748032 6.350273 7.06 165.22 42.32
08:23.922 0 1.093286 2.680061 6.355712 165.40 -11.29 -135.39
08:23.983 0 1.266325 2.607687 6.216743 167.13 -18.02 -137.09
08:24.012 0 1.313679 2.646084 6.237375 174.55 -19.38 -135.42
08:24.247 0 1.433920 2.689909 5.881680 3.68 169.88 48.64
08:24.346 0 1.662510 2.417380 5.577848 168.54 -19.50 -131.87
08:24.381 0 1.755809 2.364954 5.531718 9.53 168.37 50.25
08:24.445 0 1.992703 2.237617 5.534447 11.41 175.68 51.56
08:24.516 0 2.255034 2.097878 5.658322 179.72 -11.26 -128.88
08:24.546 0 2.283680 2.076357 5.212596 168.76 -25.92 -132.30
08:24.613 0 2.287121 2.190777 5.334734 170.62 -20.72 -131.11
08:24.712 0 2.083208 2.324956 4.959213 4.82 168.57 49.74
08:24.848 0 2.075415 2.371791 4.933445 168.02 -26.11 -131.05
08:24.948 0 2.203568 2.253735 4.794100 7.23 172.59 52.66
08:25.013 0 2.224163 2.152396 4.964448 172.01 -20.22 -129.19
08:25.048 0 2.179185 2.129068 5.004044 11.19 -176.90 55.07
08:25.080 0 2.155073 2.100204 4.992784 179.11 -19.61 -127.41
08:25.113 0 2.129549 2.063306 4.966359 7.10 175.20 53.43
08:25.146 0 2.067248 2.044647 4.750018 172.13 -29.80 -129.52
08:25.181 0 2.050446 2.021242 4.904537 171.70 -23.76 -128.96
08:25.380 0 1.902878 1.704399 5.002743 5.67 170.31 55.00
08:25.414 0 1.909630 1.665074 5.039519 178.13 -23.91 -125.80
08:25.446 0 1.917330 1.640170 5.011040 5.10 172.77 54.87
08:25.515 0 1.861194 1.574715 4.970740 174.50 -21.78 -126.29
08:25.546 0 1.833693 1.550954 5.022122 8.83 169.97 56.30
08:25.580 0 1.786804 1.484595 5.021276 11.89 171.95 55.84
08:25.612 0 1.762963 1.423772 5.012917 0.52 -155.75 55.34
08:25.645 0 1.719484 1.409401 5.028807 11.17 167.51 56.02
08:25.813 0 1.239150 1.583048 5.311877 174.84 0.37 -123.64
08:25.878 0 0.992025 1.766404 5.194893 3.40 -163.10 56.36
08:25.945 0 0.830293 1.842297 5.426006 175.79 -3.13 -122.96
08:26.112 0 1.064710 2.052028 5.231267 174.52 -19.62 -124.00
08:26.247 0 1.262855 2.482846 5.342704 172.99 -18.73 -121.11
08:26.311 0 1.303729 2.823526 5.495622 175.53 12.79 -119.78
08:26.411 0 1.413961 3.187635 5.367806 170.24 -14.24 -122.41
08:26.445 0 1.488068 3.199723 5.185039 176.38 14.78 -120.13
08:26.512 0 1.604703 3.302595 5.145727 166.87 -21.60 -120.77
08:26.547 0 1.673851 3.368104 5.242206 167.13 -15.81 -120.16
08:26.613 0 1.801298 3.506931 5.255848 174.55 3.16 -120.00
08:26.745 0 2.093484 3.594213 5.142395 161.34 -15.58 -121.92
08:27.213 0 2.107008 3.002915 5.038350 159.21 -1.95 -117.19
08:27.280 0 1.840256 3.106728 5.023441 163.09 1.21 -116.88
08:27.313 0 1.713700 3.159903 5.017689 177.65 -17.37 -114.18
09:59.458 0 2.302956 3.657398 4.115648 177.45 -15.88 -125.54
10:01.789 0 1.918387 4.717839 3.898761 175.44 -16.71 -132.63
10:02.061 0 1.306232 4.894784 3.781535 171.42 -9.67 -133.69
10:26.456 0 0.618222 5.414193 0.850124 1.03 -174.28 115.98
10:26.489 0 0.639457 5.413321 0.644177 3.49 -169.57 114.91
10:26.524 0 0.636847 5.425904 0.730243 0.25 -170.11 115.07
10:26.555 0 0.626191 5.408285 0.757478 1.27 -175.24 115.26
10:26.623 0 0.515883 5.255648 0.686883 176.15 -9.31 -65.49
10:26.654 0 0.450451 5.137673 0.649143 13.09 -175.75 113.86
10:26.753 0 0.169878 4.705150 0.700773 6.60 -177.92 114.94
10:26.789 0 0.134909 4.649681 0.703521 173.64 2.30 -63.57
10:26.820 0 0.128299 4.667413 0.499591 176.96 25.84 -64.06
10:26.851 0 0.110018 4.725598 0.364328 13.20 -169.86 114.12
10:26.951 0 0.137487 5.002771 0.473044 168.99 22.22 -62.95
10:27.186 0 0.926108 6.551852 0.296676 160.54 18.41 -66.07
10:27.452 0 0.774670 6.715798 0.542679 176.34 -13.06 -65.95
10:27.486 0 0.734795 6.671624 0.640291 173.96 -9.08 -65.68
10:27.620 0 0.677683 6.422477 0.512216 0.60 -168.00 113.49
10:27.687 0 0.671140 6.298092 0.375096 1.70 -164.58 115.67
10:27.720 0 0.652543 6.287994 0.598285 178.25 -11.34 -66.44
10:27.785 0 0.604454 6.250710 0.588923 179.54 -8.52 -66.17
10:27.819 0 0.558691 6.245486 0.573393 179.74 -8.52 -64.91
10:27.852 0 0.490876 6.248148 0.698999 176.84 -3.24 -65.79
10:27.951 0 0.395446 6.151183 0.601034 175.61 -6.91 -66.64
10:28.117 0 0.399048 5.997400 0.564877 1.31 -174.14 113.97
10:28.153 0 0.429273 5.977696 0.450252 4.11 -166.56 115.28
10:28.183 0 0.461984 6.017391 0.456558 5.13 -168.98 114.19
10:28.217 0 0.461190 6.054464 0.800960 176.27 -2.58 -65.11
10:28.326 0 0.527346 5.966095 0.454302 2.89 -169.78 113.59
10:28.360 0 0.538177 5.980189 0.682014 179.36 -8.68 -65.65
10:28.420 0 0.587398 5.919140 0.654782 174.96 -10.79 -66.41
10:28.450 0 0.630910 5.896319 0.444179 5.15 -168.51 114.19
10:28.485 0 0.654098 5.909366 0.448300 4.10 -166.40 115.26
10:28.519 0 0.677241 5.930564 0.442743 5.06 -168.43 114.21
10:28.585 0 0.722410 5.980320 0.665854 3.27 -170.14 114.99
10:28.653 0 0.692529 5.955472 0.548792 1.60 -167.10 115.27
10:28.686 0 0.669946 5.921681 0.673739 1.33 -167.10 114.65
10:28.719 0 0.664222 5.895379 0.749963 176.41 -4.30 -65.26
10:28.752 0 0.668703 5.864475 0.651979 0.36 -170.70 114.34
10:28.788 0 0.684415 5.884538 0.636252 175.22 19.02 -66.50
10:28.819 0 0.725939 5.872210 0.245871 6.00 -160.50 114.66
10:28.852 0 0.739458 5.919443 0.577534 2.19 -169.91 112.91
10:28.887 0 0.740967 5.936879 0.629922 174.77 -11.69 -66.56
10:28.952 0 0.708105 5.908745 0.573465 0.89 -167.20 113.93
10:28.986 0 0.680109 5.872995 0.643939 175.48 -8.07 -66.23
10:29.051 0 0.680075 5.776534 0.565363 3.12 -169.58 111.67
10:29.119 0 0.637005 5.699048 0.673647 0.22 -171.28 113.00
10:29.153 0 0.652281 5.666999 0.661456 179.74 -9.73 -68.26
10:29.184 0 0.673350 5.619737 0.567264 4.70 -166.26 113.22
10:29.253 0 0.622803 5.539712 0.637744 176.11 -8.42 -68.81
10:29.353 0 0.672389 5.588799 0.842875 4.03 -176.20 112.20
10:29.520 0 0.799794 5.691107 0.675227 3.15 -169.49 112.26
10:29.554 0 0.798715 5.705387 0.545708 5.80 -167.79 112.25
10:29.586 0 0.788246 5.709452 0.569210 1.81 -166.68 111.38
10:29.651 0 0.792456 5.728267 0.684177 0.14 -171.23 111.71
10:29.753 0 0.836408 5.761544 0.578208 1.59 -167.08 112.63
10:29.787 0 0.836347 5.758319 0.349066 3.24 -163.52 113.00
10:29.852 0 0.799248 5.751162 0.362036 3.14 -163.93 112.95
10:29.886 0 0.753420 5.747405 0.615994 175.39 -11.88 -66.62
10:29.919 0 0.716690 5.751855 0.667908 168.49 -4.49 -68.21
10:29.986 0 0.656003 5.781800 0.556342 179.42 -11.89 -66.63
10:30.053 0 0.639698 5.807170 0.470983 2.05 -167.60 113.26
10:30.084 0 0.661555 5.824350 0.463591 178.88 -11.59 -67.31
10:30.118 0 0.700193 5.812502 0.256105 3.03 -164.22 113.55
10:30.218 0 0.766031 5.855046 0.457870 2.48 -169.67 113.49
10:30.284 0 0.773333 5.880914 0.655427 173.36 -3.19 -65.99
10:30.321 0 0.793195 5.860152 0.534659 174.62 -7.60 -65.74
10:30.351 0 0.785077 5.868607 0.441568 3.60 -170.21 114.76
10:30.451 0 0.685461 5.794195 0.443063 178.56 -11.97 -66.17
10:30.485 0 0.648594 5.781233 0.431213 176.09 -7.78 -66.40
10:30.518 0 0.627519 5.763259 0.237927 4.58 -166.66 114.91
10:30.552 0 0.604800 5.741389 0.223644 179.63 -11.87 -66.19
10:30.584 0 0.578452 5.707712 0.339876 3.33 -169.87 113.96
10:30.652 0 0.562330 5.636738 0.325796 5.42 -172.50 112.84
10:30.719 0 0.532573 5.524958 0.450947 174.35 -2.18 -67.31
10:30.751 0 0.545614 5.491234 0.340016 0.70 -170.99 112.13
10:30.785 0 0.555428 5.470365 0.313184 177.06 -7.67 -67.10
10:30.818 0 0.594534 5.442752 0.032299 6.15 -163.60 113.80
10:30.852 0 0.606107 5.458225 0.120185 5.18 -166.35 114.12
10:31.051 0 0.519549 5.489888 -0.033982 8.28 -167.54 110.54
10:31.086 0 0.459045 5.451968 0.071363 0.84 -171.08 110.86
10:31.152 0 0.421215 5.361878 -0.015530 6.16 -169.07 109.92
10:31.287 0 0.292117 5.241945 -0.147485 176.51 -10.05 -84.75
10:31.321 0 0.299211 5.249092 -0.136847 0.49 -170.25 94.78
10:31.352 0 0.314980 5.228179 -0.162636 176.59 -10.63 -84.77
10:31.385 0 0.307238 5.196154 -0.035290 1.35 -170.48 94.18
10:31.418 0 0.285004 5.142741 -0.227292 0.99 -166.97 94.20
10:31.451 0 0.251455 5.127327 -0.242195 178.17 -13.53 -85.39
10:31.551 0 0.266339 5.248816 -0.129174 2.89 -173.13 95.06
10:31.652 0 0.198002 5.320805 -0.321967 171.57 -5.55 -83.09
10:31.685 0 0.187719 5.319410 -0.492204 179.45 -14.05 -84.30
10:31.717 0 0.155336 5.291998 -0.415201 0.88 155.74 95.45
10:31.750 0 0.161992 5.281490 -0.505244 177.67 -12.73 -85.84
10:31.785 0 0.178445 5.300249 -0.433453 177.20 -9.91 -81.80
10:31.817 0 0.219193 5.360413 -0.491344 0.84 -167.63 96.06
10:31.850 0 0.124333 5.295574 -0.675336 5.52 -166.83 90.26
10:31.984 0 0.369750 5.231724 -0.624855 178.77 -12.97 -93.76
10:32.018 0 0.415606 5.232747 -0.705400 178.16 -15.85 -94.40
10:32.084 0 0.468720 5.208739 -0.620338 178.38 -12.87 -93.80
10:32.119 0 0.471246 5.153181 -0.551656 176.13 -7.21 -93.52
10:32.152 0 0.469157 5.120179 -0.535124 177.01 -6.46 -93.50
10:32.187 0 0.442693 5.106538 -0.549354 177.08 -7.28 -93.52
10:32.217 0 0.424827 5.119489 -0.793829 177.15 -14.06 -94.26
10:32.285 0 0.325926 5.150643 -0.643057 174.22 -4.43 -94.23
10:32.315 0 0.304820 5.150039 -0.784501 167.54 -5.33 -93.90
10:32.351 0 0.231806 5.002203 -0.695147 170.70 -1.69 -100.72
10:32.484 0 0.017939 4.931397 -0.897207 179.38 -3.50 -101.99
10:32.517 0 0.056620 4.926549 -1.297522 164.03 -9.18 -102.68
10:32.553 0 -0.013658 4.886999 -0.996150 8.13 159.10 77.35
10:32.684 0 0.027093 4.813936 -1.220608 177.86 -10.64 -102.20
10:32.717 0 0.046245 4.820433 -1.305915 176.43 -11.93 -103.09
10:32.820 0 0.026702 4.984122 -1.315056 173.14 -8.51 -103.10
10:32.851 0 -0.020937 5.029576 -1.288430 169.95 -5.72 -102.78
10:32.886 0 -0.079819 5.075406 -1.297801 173.37 -4.58 -101.75
10:32.951 0 -0.093591 5.202427 -1.359200 175.24 -7.00 -103.21
10:32.985 0 -0.045087 5.228100 -1.646476 9.24 146.90 72.61
10:33.019 0 -0.140994 5.222062 -1.265790 170.20 0.81 -101.91
10:33.084 0 -0.101603 5.227417 -1.505567 174.47 -9.82 -102.28
10:33.152 0 -0.124365 5.268584 -1.506906 172.36 -6.16 -101.53
10:33.184 0 -0.141179 5.254912 -1.495286 173.44 -4.39 -102.24
10:33.251 0 -0.164080 5.263400 -1.779592 177.14 -13.95 -102.61
10:33.283 0 -0.247208 5.265364 -1.576644 172.89 -3.90 -101.90
10:33.319 0 -0.246571 5.255578 -1.769701 171.66 -7.74 -101.83
10:33.391 0 -0.301555 5.264833 -1.687536 174.76 -5.61 -101.83
10:33.429 0 -0.301304 5.275586 -1.643981 171.77 -1.89 -100.45
10:33.464 0 -0.261208 5.263271 -1.825448 174.27 -8.28 -101.94
10:33.492 0 -0.302742 5.269783 -1.629784 175.41 -2.63 -101.28
10:33.521 0 -0.258891 5.258321 -1.781543 173.71 -4.16 -100.53
10:33.554 0 -0.261255 5.261638 -1.690946 175.02 -1.33 -100.74
10:33.586 0 -0.239392 5.260844 -1.771634 175.86 -7.05 -100.24
10:33.622 0 -0.226832 5.243649 -1.780966 173.05 -3.40 -100.45
10:33.652 0 -0.205421 5.234223 -1.849192 176.81 -8.87 -100.59
10:33.686 0 -0.204480 5.217562 -1.857231 173.15 -6.82 -100.18
10:33.721 0 -0.209774 5.203623 -1.853803 174.25 -8.37 -100.04
10:33.754 0 -0.212393 5.189007 -1.869734 171.99 -5.50 -100.30
10:33.787 0 -0.227748 5.172489 -1.736745 175.22 -2.46 -98.87
10:33.821 0 -0.215072 5.155200 -1.788358 174.31 -1.87 -100.25
10:33.854 0 -0.213975 5.153006 -1.798617 170.05 0.79 -98.71
10:33.888 0 -0.209737 5.160677 -1.873077 173.26 -7.09 -99.24
10:33.920 0 -0.268092 5.153056 -1.665091 174.61 2.13 -99.56
10:33.954 0 -0.238342 5.121702 -1.830390 171.74 -5.65 -99.30
10:33.987 0 -0.240788 5.115674 -1.810568 174.60 -6.08 -99.96
10:34.021 0 -0.243878 5.116989 -1.724214 174.35 -5.27 -100.36
10:34.053 0 -0.235061 5.136526 -1.669670 174.60 -1.99 -99.73
10:34.087 0 -0.200136 5.157379 -1.736965 174.16 -5.45 -100.37
10:34.120 0 -0.208095 5.160580 -1.622635 172.61 -3.85 -99.40
10:34.152 0 -0.204404 5.169702 -1.592522 174.01 -1.03 -100.10
10:34.186 0 -0.234574 5.193731 -1.525944 174.41 -1.56 -99.63
10:34.219 0 -0.240268 5.204131 -1.588774 174.55 -5.47 -100.31
10:34.252 0 -0.254951 5.199792 -1.505706 176.54 -3.77 -100.60
10:34.287 0 -0.246128 5.192654 -1.455098 173.98 -1.79 -100.07
10:34.318 0 -0.223836 5.166513 -1.379468 175.61 -4.06 -100.50
10:34.353 0 -0.174955 5.124398 -1.329715 173.22 -1.54 -99.96
10:34.387 0 -0.116607 5.074740 -1.319238 175.03 -7.05 -100.72
10:34.419 0 -0.088991 5.027077 -1.247103 176.90 -5.95 -100.99
10:34.452 0 -0.039680 5.002095 -1.318396 177.41 -10.71 -101.42
10:34.487 0 -0.013199 5.005409 -1.328245 176.01 -9.28 -101.65
10:34.518 0 0.004222 5.005401 -1.253579 173.07 -8.32 -101.99
10:34.551 0 0.013962 5.025967 -1.176661 174.37 -10.26 -101.26
10:34.586 0 0.001092 5.032773 -0.968482 172.03 -0.84 -101.35
10:34.617 0 0.014536 5.044412 -1.088541 174.71 -7.30 -102.70
10:34.652 0 -0.004548 5.042717 -1.085014 175.34 -9.00 -103.25
10:34.684 0 0.011204 5.039650 -1.224547 174.14 -13.97 -104.62
10:34.718 0 -0.031483 5.021425 -0.930675 9.08 157.29 74.01
10:34.750 0 0.017994 5.031417 -1.144833 7.47 146.98 73.06
10:34.784 0 0.005443 5.021312 -0.915310 174.54 -6.80 -103.37
10:34.818 0 0.012320 5.020708 -0.845260 175.52 -9.08 -102.64
10:34.887 0 0.011890 5.002685 -0.661533 176.08 -4.80 -102.42
10:34.919 0 0.024174 4.998121 -0.772813 175.18 -9.72 -103.21
10:34.954 0 0.017858 4.991888 -0.705643 172.00 -5.24 -102.88
10:34.984 0 0.000610 4.995498 -0.586082 176.24 -5.88 -103.00
10:35.018 0 -0.014808 5.010622 -0.486720 178.18 -3.78 -103.26
10:35.051 0 0.014461 5.037090 -0.672055 175.41 -9.20 -102.57
10:35.085 0 0.002721 5.053535 -0.574226 177.55 -7.70 -102.77
10:35.121 0 -0.014222 5.055984 -0.435510 173.26 3.15 -102.61
10:35.152 0 0.022601 5.016844 -0.761106 175.77 -14.05 -103.46
10:35.219 0 -0.059911 4.965645 -0.596295 172.41 -4.86 -103.77
10:35.249 0 -0.146745 4.888748 -0.456724 171.26 -1.39 -103.37
10:36.386 0 1.783100 5.147433 -0.226484 175.33 -5.59 -106.89
10:36.419 0 1.896912 5.143630 -0.248742 176.23 -9.71 -106.98
10:36.518 0 2.124440 5.162185 -0.533788 178.08 -22.25 -107.03
10:36.553 0 2.122976 5.211619 -0.414320 176.61 -16.28 -107.16
10:36.585 0 2.085042 5.254160 -0.523412 175.75 -16.40 -106.74
10:36.651 0 1.996584 5.304801 -0.616977 174.50 -22.30 -107.42
10:36.683 0 1.947745 5.325651 -0.456186 179.32 -18.11 -107.16
10:36.719 0 1.869450 5.338741 -0.444804 168.73 -5.13 -107.09
10:36.750 0 1.783251 5.377661 -0.599325 5.97 165.75 72.32
10:36.817 0 1.601123 5.422598 -0.588670 5.79 164.75 71.65
10:36.849 0 1.494538 5.433410 -0.532713 168.26 -10.41 -108.19
10:36.950 0 1.121665 5.526413 -0.403580 179.16 -9.62 -107.54
10:37.014 0 0.891556 5.518839 -0.613396 176.53 -18.06 -107.20
10:37.115 0 0.565645 3.364052 -0.609427 176.61 7.21 164.06
10:37.180 0 0.708919 2.970788 -0.569799 0.45 175.53 -18.10
10:37.252 0 0.860730 2.728386 -0.328276 9.56 174.80 -17.60
10:37.282 0 0.958368 2.743236 -0.665121 2.90 177.74 -17.70
10:37.313 0 1.065611 2.742406 -0.906556 1.16 164.89 -15.53
10:37.349 0 1.107561 2.678630 -0.932737 8.02 164.90 -17.38
10:37.382 0 1.075995 2.628633 -1.072616 175.52 7.57 162.59
10:37.450 0 0.993212 2.399897 -1.018370 3.89 167.58 -16.94
11:46.968 0 -0.615875 3.271434 7.234092 159.99 10.23 -67.80
11:47.068 0 -0.640813 3.449655 7.165664 165.23 6.52 -66.25
11:47.138 0 -0.672553 3.484793 6.941044 162.08 16.37 -63.83
11:47.169 0 -0.655189 3.523324 7.003564 158.64 10.18 -63.17
11:47.202 0 -0.607564 3.537003 7.049139 169.21 17.36 -62.87
11:47.237 0 -0.499719 3.563056 6.989306 163.26 10.46 -63.45
11:47.336 0 -0.231654 3.496874 6.966558 166.58 10.48 -63.62
11:47.405 0 -0.147913 3.319738 6.845410 12.17 -170.56 113.81
11:47.436 0 -0.128052 3.217490 6.948343 167.87 6.98 -65.26
11:47.538 0 -0.026385 2.868169 6.674804 171.90 16.94 -65.10
11:47.570 0 -0.002296 2.740638 6.892403 171.12 11.16 -66.51
11:47.705 0 1.940969 5.205138 6.469658 153.55 -20.22 -23.26
11:47.772 0 1.895410 4.271818 4.814717 4.38 -170.59 163.23
11:47.804 0 1.895486 4.265156 4.874537 155.06 -16.05 -23.22
11:47.837 0 1.904371 4.248545 4.881701 149.42 -13.56 -25.84
11:47.871 0 1.942048 4.246127 4.997831 4.20 -174.42 159.67
11:47.905 0 1.973306 4.180376 4.950558 151.46 -12.67 -26.17
11:47.938 0 1.998526 4.133133 4.893093 3.60 -175.19 159.48
11:47.972 0 2.029315 4.117850 4.890693 153.11 -10.86 -26.24
11:48.005 0 2.067576 4.160367 4.939762 3.52 -175.16 158.58
11:48.071 0 2.091365 4.245091 4.769762 151.95 -2.45 -26.54
11:48.139 0 2.206958 4.423308 4.882179 154.94 -9.19 -28.02
11:48.170 0 2.200872 4.449204 4.806173 3.07 -170.82 157.06
11:48.206 0 2.238263 4.504607 5.038639 163.26 -12.57 -27.89
11:48.237 0 2.193813 4.428475 4.906751 179.25 -21.49 -23.38
11:48.270 0 2.139906 4.314983 4.736544 5.65 -164.11 157.12
11:48.303 0 2.168984 4.267496 4.906901 153.92 -15.76 -31.01
11:48.338 0 2.194650 4.236403 5.044091 162.56 -16.86 -28.68
11:48.371 0 2.207415 4.104102 4.988281 175.56 -18.31 -24.84
11:48.411 0 2.163942 4.014656 4.773119 8.24 -165.40 157.66
11:48.451 0 2.150354 3.999274 4.819827 153.74 -11.40 -30.90
11:48.479 0 2.113276 4.007234 4.891838 5.14 -163.96 156.56
11:48.506 0 2.109537 4.011371 5.082142 176.58 -16.59 -26.45
11:48.540 0 2.047343 3.922198 4.878418 153.22 -7.33 -30.79
11:48.568 0 2.055997 3.893135 5.047954 160.62 -18.18 -30.73
11:48.604 0 2.035667 3.849029 5.088393 159.11 -15.64 -30.49
11:48.637 0 2.001142 3.797279 4.986918 161.17 -13.40 -29.38
11:48.671 0 2.012314 3.776326 5.050933 3.73 -166.69 155.44
11:48.704 0 2.038547 3.747326 5.103376 169.94 -18.64 -27.47
11:48.737 0 2.066560 3.679616 5.005711 3.20 -171.40 154.76
11:48.771 0 2.099820 3.648386 5.080345 168.07 -16.97 -28.57
11:48.806 0 2.109121 3.613883 5.096137 2.00 -166.73 154.84
11:48.841 0 2.104168 3.611886 5.197304 176.79 -12.14 -25.83
11:48.870 0 2.051968 3.605463 5.086168 5.60 -166.26 155.93
11:48.903 0 2.015856 3.608838 5.009823 163.47 -17.54 -29.58
11:48.936 0 2.003281 3.644815 4.939053 10.26 -170.83 157.52
11:48.970 0 2.080337 3.704517 5.051630 6.18 -172.97 158.02
11:49.002 0 2.173288 3.783508 5.149991 1.15 -162.17 158.72
11:49.102 0 2.417335 4.072307 4.906028 177.71 -26.36 -16.95
11:49.203 0 2.701281 4.296704 4.863484 154.62 -12.34 -18.76
